-258,377,372,367,362,445,
381,389,382,0,-10,-258,377,372,367,362,445,
381,389,382,1,-13,-259,379,374,371,365,445,
381,389,382,0,-11,-259,376,372,365,362,445,
381,390,382,1,-10,-259,377,372,366,362,445,
381,389,382,0,-11,-259,378,372,367,362,445,
381,390,382,0,-10,-259,378,372,367,362,445,
381,390,382,0,-10,-259,378,372,367,362,444,
381,389,382,1,-9,-260,378,372,367,362,445,
381,389,382,1,-10,-259,379,374,371,365,445,
381,389,382,0,-10,-257,376,372,365,362,445,
381,389,382,0,-11,-258,377,372,366,362,445,
381,389,383,0,-9,-259,377,372,366,362,445,
381,389,382,1,-12,-259,377,372,367,362,445,
381,389,382,0,-10,-258,379,374,371,365,445,
381,389,383,1,-9,-259,376,372,365,362,445,
381,389,382,-1,-10,-258,377,372,366,362,445,
381,389,382,0,-10,-258,377,372,366,362,445,
381,389,382,0,-10,-259,377,372,367,362,445,
381,389,382,0,-10,-258,377,372,367,362,445,
381,390,382,1,-11,-257,377,372,367,362,445,
381,388,382,0,-11,-259,377,372,367,362,445,
381,389,382,0,-9,-259,377,372,367,362,446,
381,389,382,0,-9,-261,378,372,367,362,445,
381,389,382,1,-10,-259,379,374,371,365,445,
381,389,382,1,-9,-259,376,372,365,362,446,
381,390,382,0,-10,-258,377,372,366,362,445,
381,390,382,0,-9,-257,377,372,366,362,446,
381,390,382,-1,-9,-259,377,372,367,362,445,
381,389,382,0,-10,-259,377,372,367,362,446,
381,389,382,0,-10,-260,378,372,367,362,446,
381,390,382,-1,-10,-258,379,374,371,365,445,
381,389,382,-1,-8,-258,376,372,365,362,446,
381,389,382,1,-11,-259,377,371,366,361,445,
381,389,382,0,-11,-258,377,372,366,362,445,
381,391,382,0,-11,-258,377,372,367,362,446,
381,389,382,0,-10,-257,377,372,367,362,446,
381,389,382,0,-10,-258,377,372,367,362,446,
381,390,382,-1,-10,-259,379,372,367,362,445,
381,389,382,-1,-10,-259,378,372,367,362,445,
381,390,382,0,-10,-259,378,372,367,362,446,
381,390,382,-1,-10,-258,378,372,367,362,445,
381,389,381,1,-10,-259,377,372,367,362,445,
381,390,382,-1,-11,-258,377,372,367,362,446,
381,390,382,0,-11,-259,377,372,367,362,445,
381,389,382,0,-11,-259,378,372,367,362,446,
381,389,382,0,-11,-259,377,372,367,362,446,
381,390,382,1,-10,-258,377,372,367,362,445,
381,389,382,0,-11,-258,377,372,367,362,445,
381,389,382,0,-12,-259,377,372,367,362,445,
381,389,382,0,-10,-260,377,372,367,362,446,
381,389,382,1,-13,-258,377,372,367,362,445,
381,389,382,0,-10,-258,379,374,371,365,445,
381,389,382,1,-10,-259,376,371,365,362,446,
381,389,382,1,-11,-258,377,372,366,361,445,
381,390,382,0,-9,-259,377,372,366,362,445,
